area,end_date,month,SPI
Bitterroot,1991-01-31,1,0.20415837307742057
Bitterroot,1991-02-28,2,-0.3090568085760699
Bitterroot,1991-03-31,3,-0.2060533987608486
Bitterroot,1991-04-30,4,0.022832334030397305
Bitterroot,1991-05-31,5,-0.02413753427595111
Bitterroot,1991-06-30,6,0.2896982238202743
Bitterroot,1991-07-31,7,-0.0914470365778286
Bitterroot,1991-08-31,8,-0.21005479853245812
Bitterroot,1991-09-30,9,-0.06873832917028921
Bitterroot,1991-10-31,10,-0.42498868500007037
Bitterroot,1991-11-30,11,-0.08782750930124017
Bitterroot,1991-12-31,12,0.01618113916368924
Bitterroot,1992-01-31,1,-0.31718733629947304
Bitterroot,1992-02-29,2,-0.6542709973316662
Bitterroot,1992-03-31,3,-0.8211351653549538
Bitterroot,1992-04-30,4,-0.9851152600496786
Bitterroot,1992-05-31,5,-1.3322415892289685
Bitterroot,1992-06-30,6,-1.2610236709344245
Bitterroot,1992-07-31,7,-0.8776662519821978
Bitterroot,1992-08-31,8,-0.6138640201207448
Bitterroot,1992-09-30,9,-0.4509386839944072
Bitterroot,1992-10-31,10,-0.7930747627816945
Bitterroot,1992-11-30,11,-0.7960831341067407
Bitterroot,1992-12-31,12,-0.7626340238521566
Bitterroot,1993-01-31,1,-0.8008751222675419
Bitterroot,1993-02-28,2,-0.9267892367744699
Bitterroot,1993-03-31,3,-0.90679731200237
Bitterroot,1993-04-30,4,-0.5623370384052686
Bitterroot,1993-05-31,5,-1.1157510372772745
Bitterroot,1993-06-30,6,-0.7610314264434841
Bitterroot,1993-07-31,7,-0.006773203532658201
Bitterroot,1993-08-31,8,0.4475765962176217
Bitterroot,1993-09-30,9,0.6943154865565684
Bitterroot,1993-10-31,10,0.4494236418204758
Bitterroot,1993-11-30,11,0.24249977401544953
Bitterroot,1993-12-31,12,-0.08384019963459566
Bitterroot,1994-01-31,1,-0.34183120374513654
Bitterroot,1994-02-28,2,-0.24528298263538217
Bitterroot,1994-03-31,3,-0.6131526763158097
Bitterroot,1994-04-30,4,-0.5091296455469121
Bitterroot,1994-05-31,5,-0.4883417983307805
Bitterroot,1994-06-30,6,-0.6346957650336995
Bitterroot,1994-07-31,7,-0.41549437995576755
Bitterroot,1994-08-31,8,-0.2886402522010667
Bitterroot,1994-09-30,9,-0.461606092803857
Bitterroot,1994-10-31,10,-0.6179604133791066
Bitterroot,1994-11-30,11,-0.33198566852662625
Bitterroot,1994-12-31,12,-0.9178734789770386
Bitterroot,1995-01-31,1,-1.5890631304893907
Bitterroot,1995-02-28,2,-1.6463710262376283
Bitterroot,1995-03-31,3,-1.5211316182169938
Bitterroot,1995-04-30,4,-1.4399487367463504
Bitterroot,1995-05-31,5,-1.0173261533635334
Bitterroot,1995-06-30,6,-0.6598662006594457
Bitterroot,1995-07-31,7,-0.28928149469360886
Bitterroot,1995-08-31,8,-0.2796681036864834
Bitterroot,1995-09-30,9,0.13751121069346062
Bitterroot,1995-10-31,10,0.3680599679800991
Bitterroot,1995-11-30,11,1.1968855400641503
Bitterroot,1995-12-31,12,1.100873058142842
Bitterroot,1996-01-31,1,1.340479731978458
Bitterroot,1996-02-29,2,1.7145805176165996
Bitterroot,1996-03-31,3,1.6876469132045728
Bitterroot,1996-04-30,4,1.9035426270439677
Bitterroot,1996-05-31,5,2.051646048160966
Bitterroot,1996-06-30,6,2.2137855303809726
Bitterroot,1996-07-31,7,2.420539353559471
Bitterroot,1996-08-31,8,2.4727674895338128
Bitterroot,1996-09-30,9,2.570216307286118
Bitterroot,1996-10-31,10,2.716230725558048
Bitterroot,1996-11-30,11,2.5433396366726764
Bitterroot,1996-12-31,12,2.9792120674799305
Bitterroot,1997-01-31,1,2.723411472552746
Bitterroot,1997-02-28,2,2.496556804221598
Bitterroot,1997-03-31,3,2.572619247851314
Bitterroot,1997-04-30,4,2.6246776049995306
Bitterroot,1997-05-31,5,1.9286169376907225
Bitterroot,1997-06-30,6,2.168619723406007
Bitterroot,1997-07-31,7,2.090520371608214
Bitterroot,1997-08-31,8,1.726947455867541
Bitterroot,1997-09-30,9,2.10439510536605
Bitterroot,1997-10-31,10,2.158836848804147
Bitterroot,1997-11-30,11,1.5406016567255825
Bitterroot,1997-12-31,12,1.4057411270600455
Bitterroot,1998-01-31,1,1.5274919800342568
Bitterroot,1998-02-28,2,1.1892127869474827
Bitterroot,1998-03-31,3,1.0885361778708036
Bitterroot,1998-04-30,4,1.119714817506754
Bitterroot,1998-05-31,5,1.199857485138914
Bitterroot,1998-06-30,6,0.974802306135917
Bitterroot,1998-07-31,7,0.9984071206226445
Bitterroot,1998-08-31,8,0.8615922381385058
Bitterroot,1998-09-30,9,0.7681208908664936
Bitterroot,1998-10-31,10,0.46726629073815995
Bitterroot,1998-11-30,11,0.8210414188630768
Bitterroot,1998-12-31,12,1.0408209503308719
Bitterroot,1999-01-31,1,0.8911214252911231
Bitterroot,1999-02-28,2,0.9746554348030634
Bitterroot,1999-03-31,3,0.8122064771100254
Bitterroot,1999-04-30,4,0.4476045412587504
Bitterroot,1999-05-31,5,0.5437841869426172
Bitterroot,1999-06-30,6,0.874834204816202
Bitterroot,1999-07-31,7,0.6762234739191886
Bitterroot,1999-08-31,8,1.0873636185334896
Bitterroot,1999-09-30,9,1.110474749901734
Bitterroot,1999-10-31,10,0.9516206526527229
Bitterroot,1999-11-30,11,0.7618256867867697
Bitterroot,1999-12-31,12,0.5035813975782053
Bitterroot,2000-01-31,1,0.3681048611156248
Bitterroot,2000-02-29,2,0.440511650299781
Bitterroot,2000-03-31,3,0.20994005727488596
Bitterroot,2000-04-30,4,0.22445552243129918
Bitterroot,2000-05-31,5,-0.06361648014943877
Bitterroot,2000-06-30,6,-0.5851645107921133
Bitterroot,2000-07-31,7,-0.8273892454433225
Bitterroot,2000-08-31,8,-1.2592379152454558
