area,end_date,month,SPI
Bitterroot,1991-01-31,1,-0.14786341681658466
Bitterroot,1991-02-28,2,-0.07040216951155487
Bitterroot,1991-03-31,3,0.1400819485279683
Bitterroot,1991-04-30,4,0.21711476934645169
Bitterroot,1991-05-31,5,0.26707460010464446
Bitterroot,1991-06-30,6,0.19021488312001034
Bitterroot,1991-07-31,7,0.03985255521544295
Bitterroot,1991-08-31,8,-0.11041577227219634
Bitterroot,1991-09-30,9,-0.21928360235643374
Bitterroot,1991-10-31,10,-0.30046164144667276
Bitterroot,1991-11-30,11,0.16810387903840418
Bitterroot,1991-12-31,12,0.20666874122016687
Bitterroot,1992-01-31,1,0.009698562615811035
Bitterroot,1992-02-29,2,-0.08371412189711602
Bitterroot,1992-03-31,3,-0.5878310861800733
Bitterroot,1992-04-30,4,-0.3189684134470354
Bitterroot,1992-05-31,5,-0.6541839572873617
Bitterroot,1992-06-30,6,-0.5506300644670714
Bitterroot,1992-07-31,7,-0.5449553443936117
Bitterroot,1992-08-31,8,-0.49506810490742215
Bitterroot,1992-09-30,9,-0.4455017943474935
Bitterroot,1992-10-31,10,-0.4876434037657269
Bitterroot,1992-11-30,11,-0.5219573216124549
Bitterroot,1992-12-31,12,-0.6856559690393941
Bitterroot,1993-01-31,1,-0.7067230531301705
Bitterroot,1993-02-28,2,-0.7666171084909589
Bitterroot,1993-03-31,3,-0.876212120342389
Bitterroot,1993-04-30,4,-0.5653826577350005
Bitterroot,1993-05-31,5,-0.7921301662754817
Bitterroot,1993-06-30,6,-0.6376305339970384
Bitterroot,1993-07-31,7,-0.1767271583667982
Bitterroot,1993-08-31,8,-0.09431922408636728
Bitterroot,1993-09-30,9,-0.35047978336980457
Bitterroot,1993-10-31,10,-0.30317134331493945
Bitterroot,1993-11-30,11,-0.6389244546934347
Bitterroot,1993-12-31,12,-1.0088185576736683
Bitterroot,1994-01-31,1,-0.863535412937048
Bitterroot,1994-02-28,2,-1.0127447026847276
Bitterroot,1994-03-31,3,-1.2296588217702031
Bitterroot,1994-04-30,4,-1.1142189267216651
Bitterroot,1994-05-31,5,-1.0284464645396467
Bitterroot,1994-06-30,6,-0.8998917903224675
Bitterroot,1994-07-31,7,-0.8928768013266309
Bitterroot,1994-08-31,8,-1.0938532237845684
Bitterroot,1994-09-30,9,-1.2210813825512417
Bitterroot,1994-10-31,10,-1.1938302354736487
Bitterroot,1994-11-30,11,-1.0246560787706924
Bitterroot,1994-12-31,12,-1.105058486813415
Bitterroot,1995-01-31,1,-1.2473147180186825
Bitterroot,1995-02-28,2,-1.0972608348579227
Bitterroot,1995-03-31,3,-1.4291221401650893
Bitterroot,1995-04-30,4,-1.3870381160535605
Bitterroot,1995-05-31,5,-1.1333328556910367
Bitterroot,1995-06-30,6,-0.9569664330761336
Bitterroot,1995-07-31,7,-0.4519104218473122
Bitterroot,1995-08-31,8,-0.5339595340422174
Bitterroot,1995-09-30,9,-0.17882789840610758
Bitterroot,1995-10-31,10,-0.013800986490265066
Bitterroot,1995-11-30,11,0.4250751278816651
