area,end_date,month,SPI
Bitterroot,1991-01-31,1,0.21927643146671372
Bitterroot,1991-02-28,2,-0.12706515444049282
Bitterroot,1991-03-31,3,-0.03348868396708449
Bitterroot,1991-04-30,4,0.03981136000746699
Bitterroot,1991-05-31,5,-0.16707252184723842
Bitterroot,1991-06-30,6,-0.022275384163988887
Bitterroot,1991-07-31,7,0.02061378596945973
Bitterroot,1991-08-31,8,-0.11724510553425715
Bitterroot,1991-09-30,9,0.06627634978248076
Bitterroot,1991-10-31,10,-0.4107057753052161
Bitterroot,1991-11-30,11,0.025955580137625
Bitterroot,1991-12-31,12,0.15941719301542645
Bitterroot,1992-01-31,1,-0.24025279893651974
Bitterroot,1992-02-29,2,-0.669352314894626
Bitterroot,1992-03-31,3,-0.8044896609078889
Bitterroot,1992-04-30,4,-0.6931510457288961
Bitterroot,1992-05-31,5,-1.0114614867835816
Bitterroot,1992-06-30,6,-0.9626178390023404
Bitterroot,1992-07-31,7,-1.0530886759577307
Bitterroot,1992-08-31,8,-1.1603345686492843
Bitterroot,1992-09-30,9,-0.798582347973748
Bitterroot,1992-10-31,10,-0.8473492541220924
Bitterroot,1992-11-30,11,-0.5964517774652078
Bitterroot,1992-12-31,12,-0.4888645066083539
Bitterroot,1993-01-31,1,-0.7710079456709064
Bitterroot,1993-02-28,2,-1.0431672095803126
Bitterroot,1993-03-31,3,-1.1194375249141246
Bitterroot,1993-04-30,4,-0.8290990611274194
Bitterroot,1993-05-31,5,-0.7773953023121206
Bitterroot,1993-06-30,6,-0.45090215878759854
Bitterroot,1993-07-31,7,0.058571305298138254
Bitterroot,1993-08-31,8,-0.20376161727082742
Bitterroot,1993-09-30,9,-0.2576874196799044
Bitterroot,1993-10-31,10,-0.023142441389937263
Bitterroot,1993-11-30,11,-0.2113627301922354
Bitterroot,1993-12-31,12,-0.22163907148080542
Bitterroot,1994-01-31,1,-0.39173779164639133
Bitterroot,1994-02-28,2,-0.09203955022267873
Bitterroot,1994-03-31,3,-0.24213449555817568
Bitterroot,1994-04-30,4,-0.47587129681978113
