area,end_date,month,SPEI
Bitterroot,1991-01-31,1,0.3564872198504956
Bitterroot,1991-02-28,2,0.19729512708927177
Bitterroot,1991-03-31,3,0.3330117266302475
Bitterroot,1991-04-30,4,0.34785662155405217
Bitterroot,1991-05-31,5,0.7164327800330966
Bitterroot,1991-06-30,6,0.5595139439902228
Bitterroot,1991-07-31,7,0.3761694218249072
Bitterroot,1991-08-31,8,0.4644544684188485
Bitterroot,1991-09-30,9,0.4138391373105781
Bitterroot,1991-10-31,10,-0.2570274160408037
Bitterroot,1991-11-30,11,0.47073585431108933
Bitterroot,1991-12-31,12,0.39494343618748107
Bitterroot,1992-01-31,1,-0.14282259688639498
Bitterroot,1992-02-29,2,-0.13416314021388698
Bitterroot,1992-03-31,3,-0.8589033958936079
Bitterroot,1992-04-30,4,-0.8542620033476824
Bitterroot,1992-05-31,5,-1.0414764290237306
Bitterroot,1992-06-30,6,-1.0344796800877771
Bitterroot,1992-07-31,7,-0.3090306820971733
Bitterroot,1992-08-31,8,-0.29113203549489897
Bitterroot,1992-09-30,9,-0.23345132076753372
Bitterroot,1992-10-31,10,-0.619994275729375
Bitterroot,1992-11-30,11,-0.6799872236726154
Bitterroot,1992-12-31,12,-0.4006171519635835
Bitterroot,1993-01-31,1,-0.468254200469419
Bitterroot,1993-02-28,2,-0.6297058247122849
Bitterroot,1993-03-31,3,-0.4285307286447293
Bitterroot,1993-04-30,4,-0.7164587521044051
Bitterroot,1993-05-31,5,-0.8024096262883593
Bitterroot,1993-06-30,6,-0.028438273726164365
Bitterroot,1993-07-31,7,0.8154069185578646
Bitterroot,1993-08-31,8,1.278601045243655
Bitterroot,1993-09-30,9,1.2418098555818573
Bitterroot,1993-10-31,10,1.4313186017833777
Bitterroot,1993-11-30,11,1.1780621054280906
Bitterroot,1993-12-31,12,0.6673763343339414
Bitterroot,1994-01-31,1,0.5874335349886772
Bitterroot,1994-02-28,2,0.4562199747187625
Bitterroot,1994-03-31,3,0.33505692410320975
Bitterroot,1994-04-30,4,0.28085458004310815
Bitterroot,1994-05-31,5,0.1287741437991794
Bitterroot,1994-06-30,6,0.19626466657007957
Bitterroot,1994-07-31,7,0.4406558012993105
Bitterroot,1994-08-31,8,0.276680101252323
Bitterroot,1994-09-30,9,-0.1723063526023294
Bitterroot,1994-10-31,10,0.1914070609253431
Bitterroot,1994-11-30,11,-0.11696553349242889
Bitterroot,1994-12-31,12,-1.10997355716166
Bitterroot,1995-01-31,1,-1.7112281973294379
Bitterroot,1995-02-28,2,-1.6095089180394992
Bitterroot,1995-03-31,3,-1.4614248249617374
Bitterroot,1995-04-30,4,-0.8294443784899717
Bitterroot,1995-05-31,5,-0.4347321129750561
Bitterroot,1995-06-30,6,-0.27045902517987064
Bitterroot,1995-07-31,7,0.13008364259695715
Bitterroot,1995-08-31,8,0.4607206203919074
Bitterroot,1995-09-30,9,0.7957496578322696
Bitterroot,1995-10-31,10,1.06118265993742
Bitterroot,1995-11-30,11,1.5281115922608648
Bitterroot,1995-12-31,12,1.5015664883185749
Bitterroot,1996-01-31,1,1.6487375638149828
Bitterroot,1996-02-29,2,1.8769265594885585
Bitterroot,1996-03-31,3,1.8044978033964645
Bitterroot,1996-04-30,4,1.920655563613661
Bitterroot,1996-05-31,5,2.1528551483889657
Bitterroot,1996-06-30,6,2.2352118089593582
Bitterroot,1996-07-31,7,2.1696604673705466
Bitterroot,1996-08-31,8,2.1465886944904127
Bitterroot,1996-09-30,9,2.2016491247464813
Bitterroot,1996-10-31,10,2.1678764083321274
Bitterroot,1996-11-30,11,2.0726844782603764
Bitterroot,1996-12-31,12,2.120076120268801
Bitterroot,1997-01-31,1,2.0446624944131067
Bitterroot,1997-02-28,2,1.9886870906620677
Bitterroot,1997-03-31,3,2.048991747362308
Bitterroot,1997-04-30,4,1.874719363044242
Bitterroot,1997-05-31,5,1.859722425375999
Bitterroot,1997-06-30,6,1.791876974837329
Bitterroot,1997-07-31,7,1.7622198472202966
Bitterroot,1997-08-31,8,1.8806444478635516
Bitterroot,1997-09-30,9,1.8808760576361283
Bitterroot,1997-10-31,10,1.7647140637762002
Bitterroot,1997-11-30,11,1.7376046102771476
Bitterroot,1997-12-31,12,1.6843444764616748
Bitterroot,1998-01-31,1,1.6284980215954263
Bitterroot,1998-02-28,2,1.4650115369398131
Bitterroot,1998-03-31,3,1.4481374711252775
Bitterroot,1998-04-30,4,1.4298413253080695
Bitterroot,1998-05-31,5,1.1756865407946981
Bitterroot,1998-06-30,6,1.339290472392754
Bitterroot,1998-07-31,7,1.4485500837862342
Bitterroot,1998-08-31,8,1.1703454805848224
Bitterroot,1998-09-30,9,1.2515434224929045
Bitterroot,1998-10-31,10,1.1952543338158286
Bitterroot,1998-11-30,11,1.2575984039522334
Bitterroot,1998-12-31,12,1.223086296417074
Bitterroot,1999-01-31,1,1.1508827916161914
Bitterroot,1999-02-28,2,1.2012898312703102
Bitterroot,1999-03-31,3,1.0067426639120227
Bitterroot,1999-04-30,4,0.9541349353657389
Bitterroot,1999-05-31,5,1.0991292479466832
Bitterroot,1999-06-30,6,1.0364574595690186
Bitterroot,1999-07-31,7,1.1452789923460718
Bitterroot,1999-08-31,8,1.275325060286123
Bitterroot,1999-09-30,9,1.2909138592253075
Bitterroot,1999-10-31,10,0.9460594701369001
Bitterroot,1999-11-30,11,0.485300054449084
Bitterroot,1999-12-31,12,0.4166213881420937
Bitterroot,2000-01-31,1,0.5792864636895065
Bitterroot,2000-02-29,2,0.45969511941652574
Bitterroot,2000-03-31,3,0.49229871705095163
Bitterroot,2000-04-30,4,-0.04452554047888513
Bitterroot,2000-05-31,5,-0.37435168579924305
Bitterroot,2000-06-30,6,-0.8255667882469001
Bitterroot,2000-07-31,7,-1.2265155328739623
Bitterroot,2000-08-31,8,-1.2581111917388583
Bitterroot,2000-09-30,9,-0.9396784701598979
Bitterroot,2000-10-31,10,-0.6110545755143248
Bitterroot,2000-11-30,11,-1.0012667952844554
Bitterroot,2000-12-31,12,-1.2472624003504964
Bitterroot,2001-01-31,1,-1.8441660607853525
Bitterroot,2001-02-28,2,-1.8827812263463626
Bitterroot,2001-03-31,3,-1.7657867123801503
Bitterroot,2001-04-30,4,-1.7645205208579458
Bitterroot,2001-05-31,5,-2.2015608630991585
Bitterroot,2001-06-30,6,-1.9294884431801624
Bitterroot,2001-07-31,7,-1.784200751130029
Bitterroot,2001-08-31,8,-1.75236790152698
Bitterroot,2001-09-30,9,-2.062757398777336
Bitterroot,2001-10-31,10,-1.724010157726278
Bitterroot,2001-11-30,11,-1.583615444849575
Bitterroot,2001-12-31,12,-1.557090409988274
Bitterroot,2002-01-31,1,-0.9433245762345237
Bitterroot,2002-02-28,2,-1.4405178774162168
Bitterroot,2002-03-31,3,-1.6390013060202269
Bitterroot,2002-04-30,4,-1.2991409026634866
Bitterroot,2002-05-31,5,-0.8588535649258062
Bitterroot,2002-06-30,6,-0.2532834506187771
Bitterroot,2002-07-31,7,-0.09604394974473163
Bitterroot,2002-08-31,8,0.15365576570032813
Bitterroot,2002-09-30,9,0.17806959768494623
Bitterroot,2002-10-31,10,0.18796037736176663
Bitterroot,2002-11-30,11,-0.3203102156384052
Bitterroot,2002-12-31,12,-0.8281193695076116
Bitterroot,2003-01-31,1,-0.1965749821181424
Bitterroot,2003-02-28,2,0.14914058460308
Bitterroot,2003-03-31,3,0.4236479145626224
Bitterroot,2003-04-30,4,0.6343741700787102
Bitterroot,2003-05-31,5,0.6765878012275469
Bitterroot,2003-06-30,6,0.2427822272732454
Bitterroot,2003-07-31,7,0.3014524845094182
Bitterroot,2003-08-31,8,0.1524382273483511
Bitterroot,2003-09-30,9,0.12587215789753148
Bitterroot,2003-10-31,10,-0.17152121827383016
Bitterroot,2003-11-30,11,-0.16638988279016864
Bitterroot,2003-12-31,12,-0.08067842115727464
Bitterroot,2004-01-31,1,-0.13181278479254233
Bitterroot,2004-02-29,2,-0.2910361748756023
Bitterroot,2004-03-31,3,-0.3067116885457304
Bitterroot,2004-04-30,4,-0.3142665803230129
Bitterroot,2004-05-31,5,0.38118298578712917
Bitterroot,2004-06-30,6,0.03965806475219602
Bitterroot,2004-07-31,7,-0.12389851224825699
Bitterroot,2004-08-31,8,-0.3350566258644654
Bitterroot,2004-09-30,9,0.2004459965278067
Bitterroot,2004-10-31,10,0.022746072701171016
Bitterroot,2004-11-30,11,0.10292206252983349
Bitterroot,2004-12-31,12,0.13816817562979522
Bitterroot,2005-01-31,1,-0.06407534846365248
Bitterroot,2005-02-28,2,-0.417422140788704
Bitterroot,2005-03-31,3,-0.4279256384064496
Bitterroot,2005-04-30,4,-0.5286394953106017
Bitterroot,2005-05-31,5,-0.3989071361046843
Bitterroot,2005-06-30,6,-0.2543360300395263
Bitterroot,2005-07-31,7,-0.28873561620669785
Bitterroot,2005-08-31,8,-0.16015539526371203
Bitterroot,2005-09-30,9,0.19042183552943048
Bitterroot,2005-10-31,10,-0.4193811585664604
Bitterroot,2005-11-30,11,-0.1021785526468999
Bitterroot,2005-12-31,12,-0.08840087660437201
Bitterroot,2006-01-31,1,-0.21267712074466405
Bitterroot,2006-02-28,2,-0.7719194601827764
Bitterroot,2006-03-31,3,-0.73604100248138
Bitterroot,2006-04-30,4,-0.4234824307717462
Bitterroot,2006-05-31,5,-0.4300315125912004
Bitterroot,2006-06-30,6,-0.32385061277530336
Bitterroot,2006-07-31,7,-0.07529236552218244
Bitterroot,2006-08-31,8,-0.025387930105012613
Bitterroot,2006-09-30,9,-0.02142120967470884
Bitterroot,2006-10-31,10,-0.26091274212749616
Bitterroot,2006-11-30,11,-0.0840642484183125
Bitterroot,2006-12-31,12,0.07799510361703499
Bitterroot,2007-01-31,1,0.043413625026699654
Bitterroot,2007-02-28,2,0.04492211555132242
Bitterroot,2007-03-31,3,-0.13710634287918677
Bitterroot,2007-04-30,4,-0.4762163233440444
Bitterroot,2007-05-31,5,-0.5521247484442637
Bitterroot,2007-06-30,6,-1.0074660210259605
Bitterroot,2007-07-31,7,-1.2157259360913253
Bitterroot,2007-08-31,8,-1.2202508075272325
Bitterroot,2007-09-30,9,-1.3734187810463143
Bitterroot,2007-10-31,10,-0.9931744515105787
Bitterroot,2007-11-30,11,-0.844388770309525
Bitterroot,2007-12-31,12,-0.33364530058822894
Bitterroot,2008-01-31,1,-0.14919639510504878
Bitterroot,2008-02-29,2,-0.024286778293777456
Bitterroot,2008-03-31,3,0.18492855829951393
Bitterroot,2008-04-30,4,-0.27443782367349345
Bitterroot,2008-05-31,5,-0.29252674613537843
Bitterroot,2008-06-30,6,-0.10903419821747895
Bitterroot,2008-07-31,7,-0.3767416126584415
Bitterroot,2008-08-31,8,-0.05219832017874637
Bitterroot,2008-09-30,9,0.146078602236138
Bitterroot,2008-10-31,10,0.07441067964297954
Bitterroot,2008-11-30,11,0.29655376392246313
Bitterroot,2008-12-31,12,0.6829437412742292
Bitterroot,2009-01-31,1,1.0302602299019243
Bitterroot,2009-02-28,2,0.7696729893364644
Bitterroot,2009-03-31,3,0.9105816176137719
Bitterroot,2009-04-30,4,0.8652296252894563
Bitterroot,2009-05-31,5,0.7393046499472723
Bitterroot,2009-06-30,6,0.6810571559607028
Bitterroot,2009-07-31,7,0.5425780996346365
Bitterroot,2009-08-31,8,0.5593041465049133
Bitterroot,2009-09-30,9,0.45016302200830416
Bitterroot,2009-10-31,10,0.5806783489055842
Bitterroot,2009-11-30,11,0.13172339638756214
Bitterroot,2009-12-31,12,-0.0264036104260017
Bitterroot,2010-01-31,1,-0.41265064204631985
Bitterroot,2010-02-28,2,-0.892236967507583
Bitterroot,2010-03-31,3,-1.0619929465050264
Bitterroot,2010-04-30,4,-1.318574023721804
Bitterroot,2010-05-31,5,-1.4380399441028306
Bitterroot,2010-06-30,6,-1.7174365230395237
Bitterroot,2010-07-31,7,-1.5703650041995454
Bitterroot,2010-08-31,8,-1.698980989526186
Bitterroot,2010-09-30,9,-1.8467122539599123
Bitterroot,2010-10-31,10,-2.0187772702815336
Bitterroot,2010-11-30,11,-1.914667891138566
Bitterroot,2010-12-31,12,-1.8889277002859381
Bitterroot,2011-01-31,1,-1.5354501034585135
