area,end_date,month,SPEI
Bitterroot,1991-01-31,1,-0.41915877703187365
Bitterroot,1991-02-28,2,-1.0867560559535883
Bitterroot,1991-03-31,3,0.33036858276142134
Bitterroot,1991-04-30,4,0.9606465776178231
Bitterroot,1991-05-31,5,1.0861539681726229
Bitterroot,1991-06-30,6,0.6135803697512354
Bitterroot,1991-07-31,7,-0.6311644927388276
Bitterroot,1991-08-31,8,-0.14986252400675593
Bitterroot,1991-09-30,9,-0.5511481379472143
Bitterroot,1991-10-31,10,-1.5069174639288865
Bitterroot,1991-11-30,11,1.6026892753440856
Bitterroot,1991-12-31,12,-0.21683282109018154
Bitterroot,1992-01-31,1,-1.3193395363023779
Bitterroot,1992-02-29,2,-0.9772230525750578
Bitterroot,1992-03-31,3,-1.7534890169061546
Bitterroot,1992-04-30,4,0.8069280842547832
Bitterroot,1992-05-31,5,-2.4587777891225775
Bitterroot,1992-06-30,6,-0.4617789555474463
Bitterroot,1992-07-31,7,1.6741768626354996
Bitterroot,1992-08-31,8,0.5404180929914555
Bitterroot,1992-09-30,9,1.1638837145956156
Bitterroot,1992-10-31,10,-0.8266103628976006
Bitterroot,1992-11-30,11,0.3360080560326084
Bitterroot,1992-12-31,12,0.49593649983599786
Bitterroot,1993-01-31,1,-0.8185595756119453
Bitterroot,1993-02-28,2,-0.9174209458928865
Bitterroot,1993-03-31,3,0.008684807352239865
Bitterroot,1993-04-30,4,1.518510952843605
Bitterroot,1993-05-31,5,-0.7636082648511919
Bitterroot,1993-06-30,6,1.8303896764051863
Bitterroot,1993-07-31,7,2.045435200449162
Bitterroot,1993-08-31,8,1.7771900830502403
Bitterroot,1993-09-30,9,-0.5752946459420416
Bitterroot,1993-10-31,10,-0.3493798079433219
Bitterroot,1993-11-30,11,-1.584966354874647
Bitterroot,1993-12-31,12,-1.520238379145428
Bitterroot,1994-01-31,1,0.03318607472680757
Bitterroot,1994-02-28,2,0.3408927583530186
Bitterroot,1994-03-31,3,-1.2414612423000941
Bitterroot,1994-04-30,4,-0.09572199020432359
